Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,marketCap,industry,sector,exchange,Symbol
2024-01-02 00:00:00-05:00,27.71714347877313,27.765196045350947,27.45765521984195,27.544151306152344,153400,0.0,0.0,345906.0,298450.0,38.865,30.79,36.6063,34.9091,5689306624.0,Insurance - Specialty,Financial Services,NMS,ACT
2024-01-03 00:00:00-05:00,27.409602602050292,27.53454037477192,27.198166910091985,27.313495635986328,139200,0.0,0.0,345906.0,298450.0,38.865,30.79,36.6063,34.9091,5689306624.0,Insurance - Specialty,Financial Services,NMS,ACT
2024-01-04 00:00:00-05:00,27.476878858949803,27.582596712356903,27.255834104633163,27.390382766723636,194700,0.0,0.0,345906.0,298450.0,38.865,30.79,36.6063,34.9091,5689306624.0,Insurance - Specialty,Financial Services,NMS,ACT
2024-01-05 00:00:00-05:00,27.39999197268371,27.688311040424125,27.27505236573172,27.32310676574707,156000,0.0,0.0,345906.0,298450.0,38.865,30.79,36.6063,34.9091,5689306624.0,Insurance - Specialty,Financial Services,NMS,ACT
2024-01-08 00:00:00-05:00,27.37115888518636,27.60181450222531,27.20777759398111,27.5345401763916,428700,0.0,0.0,345906.0,298450.0,38.865,30.79,36.6063,34.9091,5689306624.0,Insurance - Specialty,Financial Services,NMS,ACT
2024-01-09 00:00:00-05:00,27.38076965757117,27.524929188518747,26.92906930511199,27.07322883605957,208700,0.0,0.0,345906.0,298450.0,38.865,30.79,36.6063,34.9091,5689306624.0,Insurance - Specialty,Financial Services,NMS,ACT
2024-01-10 00:00:00-05:00,27.14050231442308,27.56337184734536,27.14050231442308,27.34232711791992,411500,0.0,0.0,345906.0,298450.0,38.865,30.79,36.6063,34.9091,5689306624.0,Insurance - Specialty,Financial Services,NMS,ACT
2024-01-11 00:00:00-05:00,27.40960372293874,27.41921460324696,26.900238065131248,27.05400848388672,894400,0.0,0.0,345906.0,298450.0,38.865,30.79,36.6063,34.9091,5689306624.0,Insurance - Specialty,Financial Services,NMS,ACT
2024-01-12 00:00:00-05:00,27.28466344748657,27.32310696778312,26.95790085731769,27.1020622253418,242400,0.0,0.0,345906.0,298450.0,38.865,30.79,36.6063,34.9091,5689306624.0,Insurance - Specialty,Financial Services,NMS,ACT
2024-01-16 00:00:00-05:00,27.00595658931825,27.00595658931825,26.515812679896538,26.621530532836918,155600,0.0,0.0,345906.0,298450.0,38.865,30.79,36.6063,34.9091,5689306624.0,Insurance - Specialty,Financial Services,NMS,ACT
2024-01-17 00:00:00-05:00,26.41970286165219,26.74646543273544,26.34281765863777,26.736854553222656,192800,0.0,0.0,345906.0,298450.0,38.865,30.79,36.6063,34.9091,5689306624.0,Insurance - Specialty,Financial Services,NMS,ACT
2024-01-18 00:00:00-05:00,26.82335284182244,26.977123260498047,26.631138901933934,26.977123260498047,165500,0.0,0.0,345906.0,298450.0,38.865,30.79,36.6063,34.9091,5689306624.0,Insurance - Specialty,Financial Services,NMS,ACT
2024-01-19 00:00:00-05:00,27.03478645914958,27.06361909979254,26.74646738507185,26.967512130737305,377200,0.0,0.0,345906.0,298450.0,38.865,30.79,36.6063,34.9091,5689306624.0,Insurance - Specialty,Financial Services,NMS,ACT
2024-01-22 00:00:00-05:00,27.15972547187072,27.380770212677568,27.005955057997443,27.32310676574707,925500,0.0,0.0,345906.0,298450.0,38.865,30.79,36.6063,34.9091,5689306624.0,Insurance - Specialty,Financial Services,NMS,ACT
2024-01-23 00:00:00-05:00,27.41921297998704,27.428823859726272,27.19816641216036,27.294273376464844,171000,0.0,0.0,345906.0,298450.0,38.865,30.79,36.6063,34.9091,5689306624.0,Insurance - Specialty,Financial Services,NMS,ACT
2024-01-24 00:00:00-05:00,27.419211774592576,27.428822653909304,27.063616572224905,27.169334411621094,494000,0.0,0.0,345906.0,298450.0,38.865,30.79,36.6063,34.9091,5689306624.0,Insurance - Specialty,Financial Services,NMS,ACT
2024-01-25 00:00:00-05:00,27.303884237582427,27.37115856262332,27.058813220206616,27.21738815307617,688300,0.0,0.0,345906.0,298450.0,38.865,30.79,36.6063,34.9091,5689306624.0,Insurance - Specialty,Financial Services,NMS,ACT
